imdb_id	title	runtime_mins	primary_genre	directors	writers	casts
10115562	Chambre 212	86	Comedy	nm0393394	nm0393394	nm0557859,nm1483904,nm3228320,nm6199380
10115638	A mano disarmata	107	Drama	nm0094730	nm9920517,nm10267010	nm0314358,nm0892946,nm0659668,nm4724240
10115644	Ragmork	86	Drama	nm4191487	nm4191487	nm4203434,nm5055564,nm6020554,nm0122045,nm5422980,nm6341102,nm5438354,nm5964661,nm6153349
10116478	Rose and Tulip	90	Romance	nm4392664	nm4128005,nm2571727	nm0299329,nm4855119,nm4114764,nm5675066,nm10849462,nm1932274
10116488	Sag Du Es Mir	102	Comedy	nm5515655	nm5515655	nm6485044,nm3872143,nm0343543,nm1879937
10117402	i'm livin' it	114	Drama	nm2651387	nm6431876	nm0477209,nm1173559,nm0504973,nm0667978
10118064	377 AbNormal	93	Drama	nm2366197	nm2366197,nm10655159,nm8527461,nm7590646	nm3508604,nm4269474,nm0044343,nm10813264
10118092	Planted	77	Drama	nm10590488	nm10590488	nm10590485,nm10590486,nm0476286,nm1376650
10121762	Uriyadi 2	119	Action	nm7373491	nm7373491	nm7373491,nm10592125,nm9164566,nm9451978
10122038	Chambal	112	Drama	nm10592284	\N	nm10592464,nm10592481,nm3132784,nm10592476,nm4223263,nm10592460,nm10592461,nm10592457
10122334	Sur la peau	106	Drama	nm4143413	nm4143413	nm7726784,nm4655415,nm0069049,nm2235236
10122392	Incitement	123	Thriller	nm1597629	nm10988867,nm1597629,nm2129572	nm4060295,nm0944979,nm10631813,nm2510035
10122504	Rampaat	130	Comedy	nm2165634	nm2165634	nm3035081,nm3874608,nm8599846,nm6114124,nm1237397,nm2718834
10122846	Cult	92	Comedy	nm4807264	nm4807264	nm10592792,nm3575348,nm10592788,nm3142963
10123034	Sapos	86	Drama	nm1234619	nm1241401	nm10592875,nm0274052,nm6692474,nm10592876
10124714	Frantsuz	128	Drama	nm0807033	\N	nm2671054,nm5742384,nm0051282,nm0947236,nm0535295,nm6557742
10125662	Chhalawa	117	Comedy	nm7249446	nm7249446	nm3500208,nm9469072,nm2588481,nm10593579
10125676	Big Truck Factory	60	Family	nm5945260	nm5945260	nm5945260
10125774	Mens	97	Drama	nm4062509	nm4062509,nm7148745	nm3647035,nm0044865,nm1065166,nm10593677
10126462	Post	45	Drama	nm5954636	nm5954636	nm5954636
10126628	Ru ying sui xin	96	Drama	nm0403225	nm0403225	nm5077251,nm5328306,nm10506271,nm3490752
10127302	Aatpadi Nights	135	Comedy	nm7445000	nm7445000	nm3835549,nm2347196,nm11178869,nm11178870,nm3777127,nm6939659
10127546	The Lehman Trilogy	223	Drama	\N	\N	nm0750971,nm0324134,nm0587060
10127562	Dragon Quest: Your Story	103	Adventure	nm0945724	nm0394684,nm5476638	nm4134328,nm0089710,nm3409817,nm4354775
10127634	Dhaght Ali	97	Comedy	nm9805975	\N	nm4856970,nm4019830
10129040	1800 gramów	100	Comedy	nm3151947	nm4498147,nm1450132,nm1591002,nm4247768,nm2785556,nm1524874,nm4246710	nm1524874,nm1644158,nm11098699,nm10207398
10131762	Proceder	137	Biography	nm5214760	nm10596554,nm8183545,nm1622366,nm9647086	nm4934471,nm3146338,nm0956316,nm2252397
10132430	Ryan Cownie: I Can't Die	48	Comedy	nm4058456	nm5597760	nm10596750
10133278	Greenfield	73	Drama	nm4456315,nm2993252	nm4456315,nm2993252	nm2184685,nm4223899,nm2942962,nm1815305
10133300	Rakshasudu	122	Action	nm4195915	nm6442107	nm6618354,nm6642302,nm7322042,nm10236476
10133378	Slugi wojny	110	Thriller	nm0310719	nm0310719,nm0835467	nm3832726,nm6379056,nm0472028,nm8052168
10133680	Kasaai	96	Drama	nm3281220	nm10084670,nm3281220	nm4955794,nm0052532,nm9709175,nm0422567
10133780	Sekte	89	Horror	nm5047892	nm5047892,nm6982468	nm8822957,nm0739287,nm6370783,nm5194234
10133856	Under the Weather	89	Drama	nm10384892	nm9709981,nm8979374,nm10597667,nm10597668,nm10384892	nm9709981,nm8979374,nm10597667,nm10597668
10134522	Boucan	49	Comedy	nm0774850,nm3149480	nm0774850,nm3149480	nm0774850,nm1277375,nm3149480,nm8443736
10135490	Stuk kapel po steklu	62	Drama	nm10598443	nm10598444,nm10598443	nm2617914,nm3815476,nm1728824,nm8506547
10136364	Adwokat	120	Drama	nm8087391	nm8087391	nm8087391,nm0560599,nm0657145,nm1937334
10136606	S.O.N.S. (Sons of Nanay Sabel)	106	Comedy	nm1287835	nm0215853	nm1204735,nm9788733,nm9297383,nm9788732
10136880	Valiyaperunnal	188	Drama	nm10600114	nm10600114,nm10936399	nm8479608,nm5939214,nm5852449,nm8955592
10137286	Witness Last Grave	132	Western	nm9574121	nm9574121	nm9574131,nm10599608,nm10599600,nm10599609,nm5687221,nm9574133,nm9574125,nm10599601,nm9574129
10137352	Jino to Mari	91	Drama	nm2356856	nm1137289,nm3994696,nm2356856	nm1913867,nm4775103,nm2016899,nm1579934
10140002	42nd Street: The Musical	155	Musical	nm0104200,nm1098369	nm0104200	nm10771413,nm10600316,nm10771410,nm10771338,nm10771411,nm10771412
10140310	A Rock N' Roll Heart	77	Comedy	nm1860007	nm1860007	nm1860007,nm5488214,nm0020651,nm7351628
10140632	A Man Who Meets Himself	60	Drama	nm7737788	nm7737788	nm7737788,nm10559686
10140922	Odessa	130	Drama	nm0865422	nm3369372	nm1142921,nm1523478,nm2334739,nm0710938
10140992	Season's Grievings	90	Horror	nm6088477	nm6088477	nm10601842,nm10601263,nm10601846,nm10601284
10141690	Kusumitar Gappo	120	Drama	nm8801696	nm8801696	nm3403776,nm0154164,nm0159535,nm10601452
10143114	Premier de la classe	82	Comedy	nm1988254	nm1988254	nm8589627,nm0618502,nm0488477,nm4238622
10143498	Mon chien Stupide	106	Comedy	nm0040939	nm1918877,nm0040939,nm0266899,nm0347136,nm9177529	nm0040939,nm0001250,nm0749222,nm0033389
10144160	Beneath the Scar	69	Drama	\N	\N	nm5796488,nm7565175,nm7686956,nm10846418,nm10492260,nm7202764,nm8873115,nm5764208,nm6809999
10145122	Das perfekte Geheimnis	111	Comedy	nm1480916	nm1480916,nm0002645,nm0182499,nm0712330,nm2601560,nm3798121	nm1065929,nm1164552,nm3436464,nm0378932
10146192	Occipital Symphony No. 1	8	Crime	nm6051395	nm6051395	nm6051395,nm7082140,nm10598074,nm10613284
10146198	Kerosin	77	Drama	nm0713689	nm0713689	nm6821546
10146204	Doberman	72	Drama	nm1375643	\N	nm1885362,nm6415715
10147382	Wo he wo de zu guo	154	Drama	nm0155280,nm1403892,nm1299690,nm1249411,nm1928500,nm1905770,nm6337063	nm11201835,nm11201831,nm11201833,nm10418573,nm1299690,nm8691513,nm8130480,nm10409889,nm11201832,nm7814595,nm11054866,nm11201834,nm1905770,nm1249411,nm3369882,nm4734096	nm2348646,nm3511805,nm7211206,nm1249409
10147936	School of the Damned	85	Thriller	nm10603992	nm8002250	nm7831737,nm2213325,nm3078460,nm2016696,nm10603993
10149756	Matchmaker Christmas	90	Drama	nm0112647	nm1372462	nm2448361,nm0786417,nm2093820,nm10295961
10149800	Fixation 2 UpRising	70	Thriller	nm1828395,nm2902621	nm1828395	nm7942159,nm8342649,nm8345038,nm10049604
10149868	Chasing Molly	80	Comedy	nm3851319	nm3201895,nm3851319	nm0029875,nm3201895,nm0143656,nm2721434
10149970	Sun Shine Moon	96	\N	nm1561178	nm8449080,nm1561178	nm10604750,nm10604748
10150980	Giraffraud	80	Comedy	nm10552383	nm10552383	nm10395490,nm5192386,nm6979955,nm6200169,nm9824132,nm10605487,nm5930139
10151260	Welad Rizk 2	103	Action	nm1505934	nm6518965	nm1432852,nm4605117,nm0252640,nm4148473
10151286	No Storybook Love	119	Comedy	nm10188923	nm9921485	nm9921485,nm10605804,nm10605805,nm8884998
10151562	Portrait of My Love	90	Comedy	nm10607094	nm10607094	nm1066382,nm1940324,nm1035919,nm0764129
10151630	Jesusa	115	Drama	nm2354872	nm2354872	nm0760866,nm0229037,nm1315788,nm2717808
10151700	Ingawood	58	Comedy	nm6595601,nm10606093	nm10606093,nm6595601	nm4545548,nm10606094,nm10606093,nm3542632
10151866	Biju Babu	162	Action	\N	nm10606192,nm3691191	nm10606186,nm10606190,nm10606188,nm10606187
10151968	In the Fish	87	Adventure	nm3778624	nm3778624	nm10606251,nm10606261,nm10606260,nm10606254
10152200	Bellezonismo	97	Comedy	nm2254339	nm2254339	nm10606413,nm0753769,nm0147404,nm10378719,nm7436170,nm7185253,nm6375242
10152214	Heer Maan Ja	146	Action	nm6254427	nm10606425	nm6254419,nm3775510,nm8033376,nm4141097
10153664	Alva	98	Crime	nm2982688	\N	nm10608965
10155126	Da Story B4 Da Glory	56	Drama	nm8043706	nm8043706	nm8043706,nm10698538,nm8233238,nm10609206
10155342	La femme de mon frère	117	Drama	nm2873161	nm2873161	nm4147126,nm0387012,nm2903342,nm0299924
10155386	L.I.F.E. (Leading Individuals Forward Everyday) Symposium	101	Family	nm4977981	nm6597900,nm4977981	nm4977981,nm10607665
10156020	Holiday Heist	87	Crime	nm0090292	nm2956628	nm4889158,nm1267261,nm0887363,nm8726399
10156112	Hello, Love, Goodbye	118	Drama	nm1283069	nm2268581,nm1283069,nm4497784	nm1742708,nm4498610,nm8521561,nm0493418
10156426	Pororo 5: Treasure Island Adventure	80	Adventure	nm8575245	\N	nm10633849,nm10633850,nm10633851,nm5485883,nm4711985,nm9265001,nm5485986,nm1554820,nm6638227
10156504	MO	77	Comedy	nm4334406	nm4334406	nm10723255,nm10723254,nm1875599,nm4334406
10157748	Ave Rara	45	Drama	nm4562098	nm4562098	nm2145833
10157796	Menka Urvashi	149	Drama	nm1967813	\N	nm9412190,nm1057856,nm0080426,nm3427510,nm10509380,nm1572339,nm6088044,nm5692040,nm2198304
10157842	Single 2	128	Comedy	nm3341538	nm3341538,nm1533079,nm5528714	nm3341538,nm7702241,nm4935811,nm10609067
10160720	Penance	47	Drama	nm3371733	nm7690382	nm7699631,nm10610053,nm10610062,nm10610063
10160828	Humans Being	150	Biography	nm9787029,nm10610198	\N	nm10610198,nm10610200,nm9787029,nm10610199
10161238	Geolkapseu	107	Action	nm10610490	nm10610490	nm11179359,nm1960271,nm7220152,nm2341244,nm3210659,nm10096861,nm8404637,nm9086195,nm5589490
10161248	Método Livingston	75	\N	nm2984405	nm5050159,nm2984405	nm9136497
10161612	Love Songs Weren't Meant to Make You Cry	95	Drama	nm8457038	nm8457038	nm7739371,nm7809502,nm8958825,nm7792098,nm8133003,nm7273876,nm4626231,nm8700823,nm7063482
10161980	Ituzaingo V3rit4	93	\N	nm1031949	nm1031949,nm10611064	nm1102135,nm10611062,nm8927599,nm10589191
10163274	Shower Thoughts	4	Comedy	nm10609608	nm10609608	nm10609608,nm10696758
10163288	Kajeng Kliwon, Nightmare in Bali	76	Horror	nm8446571	nm5144133,nm10449861	nm9413182,nm4680185,nm6970724,nm11337106
10164206	The Maltese Connection	96	Adventure	nm1274199	nm1393363,nm1274199	nm1847403,nm1815278,nm7083804,nm3939090
10164640	Yume no Oto	99	Drama	nm4143298	nm4143298	nm10612337,nm10612338,nm10612339,nm10612342
10165624	Christmas Coupon	92	Romance	nm2152398	nm2152398	nm8056482,nm9210614,nm3714658,nm5236875
10166836	Voy por ti	84	Drama	nm4816463	nm4816463	nm10613218,nm10613219,nm10613220,nm10613221
10168338	Gauguin a Tahiti. Il paradiso perduto	88	Biography	nm9634426	nm9943213,nm9927978	nm0316271
10172204	Revenge in the Forest of the Dead Sharks	50	Action	nm5954636	nm5954636	nm5954636,nm8379246,nm4087886
10172308	Kuklali Kösk	84	Comedy	nm10615722	nm10615723	nm1699237,nm3753408,nm1078158,nm8823973
10173024	Just Act Cool	49	Comedy	nm5563914	nm9848899	nm4597836,nm8527346,nm9221580,nm9727010
10176320	Belle Douleur	98	Drama	nm1868485	nm3798994	nm4615610,nm0229042,nm10616931,nm4079644
10177898	Film Cigar	81	Musical	nm8851876,nm9787029	\N	nm8852220,nm8851876,nm10617866,nm8852218,nm8852216,nm10617867,nm10617863
10178846	Equinox	53	Drama	nm9486750	nm9486750	nm9965037,nm2576216,nm10211004,nm10350817,nm10618475,nm0550830,nm9155592,nm2886219
10178860	Miranda House	85	Drama	nm2585911	\N	nm8332125,nm2589210,nm10631441,nm6997775,nm0348004,nm5268403
10179154	Cypher	130	Biography	nm7460494	nm7460494	nm7805689,nm10708107,nm0050187,nm10727786
10181964	Jorginho Guinle: $ó se Vive uma Vez	91	Biography	nm10808105	nm9485961,nm10808105,nm0722843	nm0090123,nm0182219,nm8583321,nm0347390
10181968	Dance: The Audition	52	Music	nm4818490	nm1243954,nm7256928,nm4818490	nm10619293,nm10619297,nm10619299,nm10619296
10182228	Morbid Stories	77	Horror	nm2973729,nm3356598,nm4462369,nm7795723,nm5827124	nm2973729,nm0379108,nm7795723,nm5827124	nm6767244,nm5530274,nm9243753,nm4376572
10183542	Firincinin Karisi	91	Comedy	nm4724324	nm6582633	nm2756685,nm1759175,nm5190830,nm2985631
10183616	Yves	107	Comedy	nm2254779	nm2254779	nm4473893,nm3723133,nm1081573,nm1193736
10183682	Kuttymama	134	Comedy	nm0899144	nm2573916	nm0820208,nm6098360,nm9946563,nm0417314
10183846	Rafadan Tayfa Göbeklitepe	89	Adventure	nm5726711	nm6923614	nm5726729,nm10199407,nm10620539,nm5726732,nm10199406,nm9886918
10186096	Love;Life	101	Drama	nm4465504	nm4465504,nm10622808	nm2472579,nm9220524,nm10622798,nm10622800
10187248	Sunrise/Sunset	50	Drama	nm2320378	\N	nm9086188,nm6911733,nm7766049
10187686	Thamaasha	120	Comedy	nm10622004	nm10622004	nm4265894,nm8322549,nm10733771,nm8113643
10187766	Dog Town	72	Animation	nm9909259	nm1802130	nm10051374,nm10051372,nm9909260
10187780	Meet The Space Guardians	81	Animation	nm9909259	nm1802130	nm10051372,nm8337120,nm10245960
10187792	The Lion Kid	82	Animation	nm9909259	nm1802130	nm10051372,nm10245960
10187800	The Lost Lion Kingdom	73	Animation	nm9844469	nm1802130	nm8337120,nm9215102
10188020	Kung Pow Chicken	82	Animation	nm5694753	\N	nm5703019,nm5694766
10188074	It's Here	70	Animation	nm7312960,nm3877467,nm4271149	\N	nm0146903,nm10520020,nm0443478,nm0741378
10188162	Bunnyman: Grindhouse Edition	89	Horror	nm1637798	nm1637798	nm7557679,nm1625215,nm2820415,nm1637798,nm2303263
10188328	Finding You	97	Drama	nm6522724	nm6522724	nm5153692,nm1416559,nm7539367,nm5207111
10189300	Lunana: A Yak in the Classroom	110	Drama	nm8293167	nm8293167	nm10622687,nm7961217,nm7588580,nm10622692
10189466	Love Me Tender	83	Drama	nm5686778	nm5686778	nm9770422,nm10622918,nm10622917,nm1736685
10192308	Yu nian you xi	109	Crime	nm0849919	nm10726860,nm3236624,nm10726861	nm0849919,nm3988282,nm7962975,nm0863931
10192320	Wo de chong wu shi da xiang	108	Comedy	nm0788409	nm10991518,nm0788409,nm2713307	nm0490513,nm10392762,nm2336677,nm0482695,nm0659041,nm6868120
10192354	Exceptionally Gifted Girl	97	Comedy	nm10657531	nm10657538,nm9488173,nm10657537	nm10657518,nm10657509,nm10657511,nm10657505
10192598	Squat32	100	Drama	nm10623918	nm10623919	nm7192189,nm10199945,nm10791250
10195210	Yin he bu xi ban	147	Drama	nm6576432,nm2874732	nm6576432	nm2874732,nm7889237,nm8524411,nm10786192
10195336	Man and Wife	112	Drama	nm0347075	nm0347075	nm0174240,nm1204305,nm0042564,nm0520602
10195452	American Skin	89	Drama	nm1676649	nm1676649	nm1165044,nm0744331,nm3354041,nm3199933
10195614	The Haunting of La Llorona	71	Horror	nm0222615	nm3062127	nm6251876,nm6767632,nm9964400,nm1747822
10195802	How to Make Women Feel Better	107	Comedy	nm10516551	\N	nm0038317,nm4009668,nm1778466,nm3802115,nm4528376,nm0361665,nm0437473,nm3065441,nm2825803
10195976	Zui hao de wo men	109	Drama	nm6844499	nm6844499,nm3210515,nm10938508,nm10938509,nm10938510,nm10625483	nm9475717,nm10359365,nm0401192,nm1253426
10196142	Rahman 1400	111	Comedy	nm6440635	nm11050199,nm5224521,nm9820282	nm6263498,nm5227404,nm4299147,nm11165381
10196476	Sonata del Corvo - Das Lied der Vögel	94	Mystery	nm4508685	nm4508685,nm5169603	nm4507657,nm8115408,nm5169603,nm2218516
10197650	Bad Girl	100	Drama	nm0901403	nm0901403	nm6267909,nm1271158,nm1089542,nm0434430
10197804	La Sucursal	92	Comedy	\N	\N	nm0882081,nm4510839,nm10904622,nm10904623,nm0973434,nm10904624,nm10904626,nm0723098,nm10904625,nm10904627
10198038	Ronald	13	Horror	nm8947099	nm8947099	nm10626709,nm9003677
10198412	Blackwell	106	Crime	nm9121726	nm9121726	nm5641615,nm9121726,nm10084231,nm1965816
10198432	Chase No Mercy to Crime	112	Action	nm9767985	\N	nm0451272,nm3793990,nm1263951,nm10594939
10199586	Atlantique	106	Drama	nm2841936	nm2841936,nm3453577	nm10641641,nm10641642,nm10641643,nm10641644
10199588	Mirage	90	Crime	nm2900249	nm2900249	nm10628251,nm10628252,nm10628253,nm3206988
10199590	Les misérables	104	Crime	nm1868177	nm1868177,nm0311488,nm6281424	nm4044784,nm6281424,nm8815470,nm10708849
10199640	Dylda	130	Drama	nm8921482	nm8921482,nm7099036	nm10695943,nm10695944,nm10695946,nm3451503
10199664	Adam	98	Drama	nm5685112	nm5685112	nm0044073,nm4442714,nm10641693,nm3405098,nm0848764
10199668	Liu Yu Tian	120	Crime	nm3422245	\N	nm1231873,nm2204070,nm6785657,nm3422245
10199670	Liberté	132	Drama	nm2247200	nm2247200	nm0000918,nm0839847,nm1577425,nm7846186
10200930	QVIS I	51	Mystery	nm10628687	nm10628687,nm10628690	nm10703074,nm10702922,nm10702923,nm10628688,nm10628689
10202194	Model Fight	82	Action	nm5170039	nm5170039	nm10628973
10203940	Elfette Saves Christmas	103	Comedy	nm2807865	nm2807865,nm10144654	nm2466842,nm11190576,nm4835394,nm10144654
10203982	Chong ai	108	Drama	nm6225858	nm9045468,nm6225858	nm8750925,nm3263781,nm0161308,nm10986983,nm0327299
10204316	Through the Ashes	95	Action	nm3008388	nm3008388	nm3535458,nm8139485,nm2454437,nm9017753
10204366	Trois jours et une vie	120	Drama	nm0099398	nm3706907,nm10630496	nm0094789,nm5117871,nm0075650,nm0868881
10204704	Non Ci Resta Che Ridere	90	Comedy	nm0655385	\N	nm4392652,nm0147592,nm3571959,nm0285482,nm10216228,nm0312893,nm5246951
10204712	The Last Session	81	Drama	nm7443942	nm7443942,nm10630648	nm10630648,nm7443942,nm10630649,nm10630650
10204940	Donne moi des ailes	113	Adventure	nm1534640	nm2524823,nm6211765,nm6752748,nm1534640	nm0746162,nm0235461,nm10652637,nm0767032
10206162	Ichigo no uta	114	Drama	nm4760683	nm1796950,nm0645443	nm5689660,nm6501547,nm8332644,nm4780813,nm5309381,nm0594421
10206204	Three Nobunagas	106	Comedy	nm4543218	nm4543218	nm0014551,nm5139778,nm1130046,nm2825803,nm3841440
10206400	Kiss Me at the Stroke of Midnight	115	Comedy	nm0793944	nm6448955,nm7592445	nm7355042,nm0256861,nm4388136,nm6625335,nm10631138,nm10231820,nm10651557
10206614	Chiisana koi no uta	123	Drama	nm2398203	nm1618246	nm3014830,nm11002083,nm7128819,nm0437126,nm10631138,nm2473146,nm0620033
10207954	Kalki	140	Action	nm9514022	nm9514022	nm4149070,nm0621937,nm7948832,nm0707362
10208042	Love in America	125	Romance	nm10631804	nm10610095	nm10629539
10208086	Bee Geniuses: The Life of Bees	59	Animation	nm10451906	nm10631817	nm10631816,nm8337120
10208194	Family Romance, LLC	89	Drama	nm0001348	nm0001348	nm11334855,nm11334858,nm11334857,nm11334859
10208198	Akinjeon	109	Action	nm8694244	nm8694244	nm3011350,nm3673844,nm9541537,nm0453612
10208548	Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi	100	Action	nm2621812	nm3065627,nm4540287	nm0462086,nm0605451,nm0621200
10209164	Mogra Phulaalaa	136	Romance	nm0219964	\N	nm10645438,nm10340007,nm10836717,nm1023987,nm10112473,nm0219963
10209190	Sahi Hai Notebandee	112	\N	nm10632160	nm10632160,nm10632172	nm10632163,nm10632161,nm10632166,nm10632162
10209204	H2O	135	\N	nm10632218	nm10632218	nm9327487,nm10632219,nm10632222,nm10632226
10209286	Premacha Rada	132	\N	nm10152878	nm10632285	nm10632273,nm10632284,nm3873179,nm10632280,nm10632275
10209364	Muras	100	Thriller	nm6645143	\N	nm10632354,nm6645143,nm4470621,nm1383779,nm7860145,nm6645588,nm7968350,nm10632349
10210182	Christmas a la Mode	87	Romance	nm0830387	nm0830387,nm0852392	nm1813088,nm5536718,nm5867111,nm0447376
10212922	San 1981	112	Action	nm10633066	nm10633066	nm8743969,nm10633070,nm8414751,nm8622600,nm10633074,nm10633077,nm10633071
10213294	Sahir Deep Web	96	Horror	nm10633213	nm10633216,nm9183656	nm10314661,nm3668200,nm10633214,nm3838468
10214162	Anxiety and Depression: Proof of Happiness	107	Drama	nm1169248	nm1169248	nm5551119,nm5987901,nm4112093,nm3769799,nm3679148,nm2736169,nm5315783,nm2261943,nm3990491
10214198	Gou yan kan ren xin	91	Drama	nm10633710	nm10633710	nm8243955,nm10722463,nm10724328,nm5607516
10214826	Agent Sai Srinivasa Athreya	148	Action	nm10633987	nm10633987,nm5189611	nm5189611,nm9556770,nm10737978,nm7896239
10214842	Milliard	101	Comedy	nm1213790	nm2454599	nm0040125,nm10701655,nm6786155,nm7386379
10217148	Ahava Bi'Shlei'kes	93	Comedy	nm0919899	nm1389161	nm0054781,nm0789497,nm0052722,nm0025381
10217296	Dhadpad	140	Comedy	nm10634668	\N	nm10634670,nm10133835,nm10634669,nm0007106,nm0620816,nm1432957
10217328	Jiva Shiva	123	Action	nm1857973	nm10634685	nm10634686,nm10634688,nm10634682,nm10634684,nm10634685,nm10634681,nm10634687
10217460	Longe do Paraíso	103	Drama	nm0784395	nm0784395	nm2277270,nm0224919,nm8139319,nm10634819
10217550	Vinci Da	117	Crime	nm3797575	nm2754475,nm3797575	nm5016551,nm3368782,nm10626335,nm2754475
10217624	Nado mnoyu solntse ne saditsya	108	Comedy	nm7211303	nm7211303,nm7105632	nm10255155,nm10634972
10217640	Epidemiya. Vongozero	90	Drama	nm1018307	nm2984444,nm8353906	nm1874211,nm1835909,nm1468457
10217780	Kandasamys: The Wedding	127	Comedy	nm8360126	nm8360128,nm8360126	nm8779367,nm8659349,nm8779368,nm3568690
10218664	Zhong guo ji zhang	111	Drama	nm0490487	nm10900423	nm1833620,nm7211206,nm8018569,nm1356997
10218674	Lie huo ying xiong	118	Action	nm0151135	nm0910852,nm10900423	nm2119781,nm8018569,nm3431007,nm4429082
10218782	The Incredible Monk	93	Action	nm1125531	\N	nm4325088
10218838	Edakkad Battalion 06	111	Action	nm9648063	nm1548005	nm5732707,nm7917727,nm8946827,nm9937909
10218912	As I Am	62	Drama	nm4869777	nm4869777	nm11031962,nm2810935,nm9328844,nm0156337,nm4850533,nm0743757,nm5442419
10219406	Ceniza Negra	82	Drama	nm6609502	nm6609502	nm8681763,nm10636144,nm10636145,nm10636146
10219674	Wei Da De Yuan Wang	107	Drama	nm6339809	nm11001892,nm9537689,nm4647793,nm6339809	nm7832387,nm6518721,nm3339688,nm9531853
